sheet_name,source_file_name,header_row,row_number,nan,25a,25b,25f_vs_25b,24a,25f_vs_24a,nan_2,26b,25a_2,26b_vs_25f,nan_3,nan_4,20260101_000000,20260201_000000,20260301_000000,20260401_000000,20260501_000000,20260601_000000,20260701_000000,20260801_000000,20260901_000000,20261001_000000,20261101_000000,20261201_000000,existing_doors,new_doors,20260101_000000_2,20260201_000000_2,20260301_000000_2,20260401_000000_2,20260501_000000_2,20260601_000000_2,20260701_000000_2,20260801_000000_2,20260901_000000_2,20261001_000000_2,20261101_000000_2,20261201_000000_2,20260101_000000_3,20260201_000000_3,20260301_000000_3,20260401_000000_3,20260501_000000_3,20260601_000000_3,20260701_000000_3,20260801_000000_3,20260901_000000_3,20261001_000000_3,20261101_000000_3,20261201_000000_3,cluster,definition,customer_code,customer_name,region,sales_person,new_door_year,active,2025_cluster,2026_cluster,2025a,2026b,size_indicator,customer_growth_class,2024_ytd,2025_ytd,2025b_ytd,25_vs_24,25_vs_25b,2022,2023,2024,2025b,2025a_2,2026b_2,25_vs_24_2,25_vs_25b_2,26b_vs_25a,nan_5,nan_6,nan_7,nan_8,nan_9,nan_10,nan_11,2025f,customer_no,20220,20230,20240,20250,25_vs_23,25_vs_22,25_vs_22_cagr,25_vs_24_sales,25_vs_23_sales,25_vs_22_sales,25_vs_25b_sales,2025b_2,25_vs_23_2,25_vs_22_2,25_vs_22_cagr_2,25_vs_24_sales_2,25_vs_23_sales_2,25_vs_22_sales_2,25_vs_25b_sales_2,new_door_mmmyy,lost_door_year,lost_door_mmmyy,active_end_2021,active_end_2022,active_end_2023,active_2024,active_2025,growth,col_01,new_door_month,new_door_month_code,annual_total,20220101_000000,20220201_000000,20220301_000000,20220401_000000,20220501_000000,20220601_000000,20220701_000000,20220801_000000,20220901_000000,20221001_000000,20221101_000000,20221201_000000,20220101_000000_2,20220201_000000_2,20220301_000000_2,20220401_000000_2,20220501_000000_2,20220601_000000_2,20220701_000000_2,20220801_000000_2,20220901_000000_2,20221001_000000_2,20221101_000000_2,20221201_000000_2,20230101_000000,20230201_000000,20230301_000000,20230401_000000,20230501_000000,20230601_000000,20230701_000000,20230801_000000,20230901_000000,20231001_000000,20231101_000000,20231201_000000,20230101_000000_2,20230201_000000_2,20230301_000000_2,20230401_000000_2,20230501_000000_2,20230601_000000_2,20230701_000000_2,20230801_000000_2,20230901_000000_2,20231001_000000_2,20231101_000000_2,20231201_000000_2,20240101_000000,20240201_000000,20240301_000000,20240401_000000,20240501_000000,20240601_000000,20240701_000000,20240801_000000,20240901_000000,20241001_000000,20241101_000000,20241201_000000,20240101_000000_2,20240201_000000_2,20240301_000000_2,20240401_000000_2,20240501_000000_2,20240601_000000_2,20240701_000000_2,20240801_000000_2,20240901_000000_2,20241001_000000_2,20241101_000000_2,20241201_000000_2,20250101_000000,20250201_000000,20250301_000000,20250401_000000,20250501_000000,20250601_000000,20250701_000000,20250801_000000,20250901_000000,20251001_000000,20251101_000000,20251201_000000,20250101_000000_2,20250201_000000_2,20250301_000000_2,20250401_000000_2,20250501_000000_2,20250601_000000_2,20250701_000000_2,20250801_000000_2,20250901_000000_2,20251001_000000_2,20251101_000000_2,20251201_000000_2,salesperson,new_customer_year,new_customer_mmmyy,25b_vs_24a,yes,grow,extract_type,load_ts
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25061,Equinox Holdings Inc; Washington DC,Northeast,Emily,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01 00:00:00,20252,6871.790000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1676.92,3489.25,0,0,0,0,0,392.35,677.79,0,635.48,0,1676.92,5166.17,5166.17,5166.17,5166.17,5166.17,5166.17,5558.52,6236.31,6236.31,6871.790000000001,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25062,Equinox Holdings Inc; SPA Retail Washington DC,Northeast,Emily,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-01 00:00:00,20253,3844.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1431.8,412.08,0,0,377,0,1016.4,250,0,357.48,0,0,1431.8,1843.8799999999999,1843.8799999999999,1843.8799999999999,2220.88,2220.88,3237.28,3487.28,3487.28,3844.76,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25063,Equinox Holdings Inc; Miami,Southeast,Lisa,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-01 00:00:00,20252,7189.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,781.38,1368.5,1721.68,413.82,0,0,0,1276.54,530.48,476.36,620.68,0,781.38,2149.88,3871.5600000000004,4285.38,4285.38,4285.38,4285.38,5561.92,6092.4,6568.759999999999,7189.44,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25064,Embracing the Dance of Healing,West,Amy,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-01 00:00:00,20253,2111.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1640.9,0,0,0,0,470.86,0,0,0,0,0,0,1640.9,1640.9,1640.9,1640.9,1640.9,2111.76,2111.76,2111.76,2111.76,2111.76,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25065,"Cupid Lift Inc., West Hollywood",West,Amy,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01 00:00:00,20254,4155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2205,1950,0,0,0,0,0,0,0,0,0,0,2205,4155,4155,4155,4155,4155,4155,4155,4155,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25066,ARIA Resort & Casino; Las Vegas,West,Amy,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01 00:00:00,20255,20154.800000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16619.72,0,0,0,3535.08,0,0,0,0,0,0,0,16619.72,16619.72,16619.72,16619.72,20154.800000000003,20154.800000000003,20154.800000000003,20154.800000000003,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25067,"The Ritz-Carlton, Half Moon Bay LLC",West,Amy,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-01 00:00:00,20255,25962.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19698.06,0,0,728.3,1507.62,2653,0,1375.34,0,0,0,0,19698.06,19698.06,19698.06,20426.36,21933.98,24586.98,24586.98,25962.32,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25068,321 Skin Glow LLC,Central,Emily,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01 00:00:00,20256,9538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9538,0,0,0,0,0,0,0,0,0,0,0,9538,9538,9538,9538,9538,9538,9538,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25069,Simply Bliss SkinCare LLC,Southeast,Lisa,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01 00:00:00,20256,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,343,343,343,343,343,343,343,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25070,Renaissance Hotel Partners LLC,Northeast,Emily,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01 00:00:00,20257,19760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,19760,0,0,0,0,0,0,0,0,0,0,0,19760,19760,19760,19760,19760,19760,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25071,Nerdium LLC; Texas,Central,Emily,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01 00:00:00,20257,5488.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4179.33,0,1309.66,0,0,0,0,0,0,0,0,0,4179.33,4179.33,5488.99,5488.99,5488.99,5488.99,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25072,Balboa Bay Club Ventures LLC,West,Amy,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-01 00:00:00,20257,8683.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4861,0,2561.41,0,0,1261.5,0,0,0,0,0,0,4861,4861,7422.41,7422.41,7422.41,8683.91,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25073,Mario Tricoci Hair Salons & Day Spas,Central,Emily,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-01 00:00:00,202510,8904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8904,0,0,0,0,0,0,0,0,0,0,0,8904,8904,8904,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25074,"Houstonian Campus, LLC",Central,Emily,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-01 00:00:00,202510,6178.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6178.28,0,0,0,0,0,0,0,0,0,0,0,6178.28,6178.28,6178.28,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25075,Wyndham Grand Rio Mar Hotel,Other,Melissa,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-01 00:00:00,202510,14403.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14403.8,0,0,,0,0,0,0,0,0,0,0,14403.8,14403.8,14403.8,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,11,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25076,Costa d' Este Beach Resort & Spa,Other,Melissa,2025,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-01 00:00:00,202512,3193.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3193.01,,0,0,0,0,0,0,0,0,0,0,3193.01,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,West Coast Lifestyles Inc.; CA,West,Amy,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2021-07-01 00:00:00,20217,12766.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,105.00000000000001,150,135,135,120,120,75,135,165,135,105.00000000000001,120,225,375,510,645,765,885,960,1095,1260,1395,1500,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25001,Four Seasons Hotel Philadelphia; ; El Paso,Northeast,Emily,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2021-05-01 00:00:00,20215,57102.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,2800.0000000000005,4000,3600,3600,3200,3200,2000,3600,4400,3600,2800.0000000000005,3200,6000,10000,13600,17200,20400,23600,25600,29200,33600,37200,40000,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25002,Porto Vita/Villa Grande Club; Fl,Southeast,Lisa,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2021-08-01 00:00:00,20218,24911.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1400.0000000000002,2000,1800,1800,1600,1600,1000,1800,2200,1800,1400.0000000000002,1600,3000,5000,6800,8600,10200,11800,12800,14600,16800,18600,20000,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25003,The resort at Longboat Key CLub; Florida,Southeast,Lisa,2021,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2021-09-01 00:00:00,20219,1917.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25004,Teton Mountain Lodge,West,Amy,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2021-09-01 00:00:00,20219,15904.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,840.0000000000001,1200,1080,1080,960,960,600,1080,1320,1080,840.0000000000001,960,1800,3000,4080,5160,6120,7080,7680,8760,10080,11160,12000,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25008,"Stars Skincare Med Spa, Florida",Southeast,Lisa,2021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2021-12-01 00:00:00,202112,2212.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25009,Glo Rejuvenation; Oregon,West,Amy,2022,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2022-01-01 00:00:00,20221,32836.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25010,"Four Seasons Hotel, Fort Lauderdale; FL",Southeast,Lisa,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2022-01-01 00:00:00,20221,108983.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,3500.0000000000005,5000,4500,4500,4000,4000,2500,4500,5500,4500,3500.0000000000005,4000,7500,12500,17000,21500,25500,29500,32000,36500,42000,46500,50000,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25011,D&G Global Inc.; Claire Gobler; CA,West,Amy,2022,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2022-02-01 00:00:00,20222,25713.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25012,"Rosewood Sense Spa, CA",West,Amy,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2022-03-01 00:00:00,20223,268312.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600,8400,12000,10800,10800,9600,9600,6000,10800,13200,10800,8400,9600,18000,30000,40800,51600,61200,70800,76800,87600,100800,111600,120000,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25013,Gurney ´s Inn Resort & Spa LLC; NY,Central,Emily,2022,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2022-03-01 00:00:00,20223,28353.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25015,Gateway Canyon Resort & Spa; CO,West,Amy,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2022-03-01 00:00:00,20223,16589.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,210.00000000000003,300,270,270,240,240,150,270,330,270,210.00000000000003,240,450,750,1020,1290,1530,1770,1920,2190,2520,2790,3000,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25016,"Williams Island POA, Inc.Florida",Southeast,Lisa,2022,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2022-04-01 00:00:00,20224,21196.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,840.0000000000001,1200,1080,1080,960,960,600,1080,1320,1080,840.0000000000001,960,1800,3000,4080,5160,6120,7080,7680,8760,10080,11160,12000,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25018,Iridescent LLC; Big-Bang; Miiami; Paula,Southeast,Lisa,2022,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2022-07-01 00:00:00,20227,8694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
2025B,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25019,Banyan Cay Res.; W Palm Beach; Melissa,Southeast,Lisa,2022,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2022-06-01 00:00:00,20226,3203.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
